,arrival,parking_entry,kiosk,department_entrance,department_exit,parking_exit,departure,visit_time,parking_entry_wait,kiosk_wait,department_entrance_wait,department_exit_wait,parking_exit_wait,departure_wait,parking_entry_wait_wgt,kiosk_wait_wgt,department_entrance_wait_wgt,department_exit_wait_wgt,parking_exit_wait_wgt,departure_wait_wgt,Rating
1442,8:12:58,8:18:59,8:30:19,8:48:34,9:29:32,9:39:39,9:44:31,1:31:33,6,11,18,40,10,4,2.01038570377789,5.238549358194336,6.540692427675353,3.743424507240991,2.264177910808091,0.11143590403236125,6.0
1443,4:48:46,4:53:39,5:03:58,5:24:02,6:02:23,6:16:13,6:21:14,1:32:28,4,10,20,38,13,5,2.474243004868265,4.480861989336656,6.716669616487534,4.047937724499201,1.9485525639072034,0.9176107225711586,6.0
1444,2:52:25,2:57:36,3:06:08,3:24:16,4:01:47,4:15:54,4:20:39,1:28:14,5,8,18,37,14,4,1.9480393721142484,4.416881209592664,5.877604904706859,4.723253093779019,1.4447567222326865,0.6386939134733071,7.0
1445,9:54:16,9:59:05,10:09:20,10:22:36,11:13:32,11:26:51,11:30:04,1:35:48,4,10,13,50,13,3,2.4311733710498835,5.343743557293736,5.62513590508771,4.232614884504766,2.0646073987811766,1.314141175287727,6.0
1446,22:38:17,22:43:21,22:53:53,23:09:11,23:56:09,0:05:46,0:11:08,1:32:51,5,10,15,46,9,5,2.1463077136644717,4.691206673204329,5.86840698661228,4.04257512088891,2.245533835342994,1.9082790927904227,6.0
1447,7:09:41,7:14:16,7:23:51,7:43:40,8:40:05,8:53:15,8:59:53,1:50:12,4,9,19,56,13,6,1.9183767914929262,4.370412233407258,6.283095900849515,3.504211025716346,2.281041980943208,1.1138771048514788,6.0
1448,20:38:41,20:44:07,20:57:02,21:24:23,22:08:46,22:18:42,22:23:50,1:45:09,5,12,27,44,9,5,2.111253033280824,5.827721603142496,5.524829070220698,4.0328518522367425,1.6227114569906886,0.5580899303252855,5.0
1449,1:15:48,1:20:47,1:35:22,1:48:48,2:47:36,2:55:39,3:00:50,1:45:02,4,14,13,58,8,5,2.0908785546271313,5.430311440759014,5.767354259919055,3.712321378145034,2.174801218504016,0.8662940192742137,6.0
1450,13:48:35,13:53:49,14:00:29,14:19:51,15:00:22,15:11:53,15:16:26,1:27:51,5,6,19,40,11,4,1.684271321049064,5.290458521850582,6.36092702801188,4.096344437122813,2.3224522181253917,0.994634107768078,6.0
1451,5:51:20,5:55:26,6:01:40,6:23:03,6:59:23,7:06:56,7:11:07,1:19:47,4,6,21,36,7,4,1.6807165022052453,4.255787187762922,5.796322082154516,3.6270998823150205,2.0480844769190694,0.5424783885344098,7.0
1452,17:19:40,17:24:59,17:35:26,17:49:20,18:29:46,18:38:07,18:43:49,1:24:09,5,10,13,40,8,5,2.24341684787709,5.342329827148154,5.84924614132276,4.1019246467197075,2.3030955194112104,0.6574048900364862,7.0
1453,2:44:51,2:50:33,3:02:21,3:22:46,4:08:24,4:16:54,4:22:29,1:37:38,5,11,20,45,8,5,1.5666663764369446,5.9000692183407635,5.3851509432581945,3.5573800749131372,1.2361777832641838,0.8191328315861571,6.0
1454,13:39:28,13:44:48,13:56:36,14:13:59,14:53:18,15:00:03,15:07:34,1:28:06,5,11,17,39,6,7,2.089120844301132,4.671666354049611,5.91776184917397,4.273318030548166,1.6130468429943745,0.5942541535823413,7.0
1455,8:03:58,8:08:52,8:21:26,8:40:42,9:25:10,9:35:16,9:40:48,1:36:50,4,12,19,44,10,5,2.5880964530174415,4.891738264641156,6.49108972404505,3.7744584325669783,1.9198346444158507,0.31150722637047,6.0
1456,12:45:25,12:51:10,13:02:02,13:16:44,13:59:17,14:10:10,14:13:47,1:28:22,5,10,14,42,10,3,1.6053248340839237,5.15307946596959,5.58135118427667,4.17420510415537,2.26879471845691,1.2948025632668083,7.0
1457,17:12:34,17:18:49,17:28:16,17:44:12,18:30:20,18:36:50,18:41:31,1:28:57,6,9,15,46,6,4,1.9084770479851687,5.0540549079813175,5.935509425270609,4.157178943961882,1.5774026557341871,1.1082900063152974,6.0
1458,15:20:59,15:28:06,15:36:09,15:56:41,16:31:51,16:40:30,16:45:21,1:24:22,7,8,20,35,8,4,1.6518641723005933,5.216281441539843,6.116173786620698,4.186620047424982,2.3945680909928218,1.0175833228795899,7.0
1459,21:56:27,22:01:40,22:10:53,22:26:34,23:11:16,23:20:28,23:26:55,1:30:28,5,9,15,44,9,6,1.9784985630392034,4.926993375039642,6.421004750592017,4.849664895540415,1.2458120145739882,0.9434900369335337,6.0
1460,19:26:48,19:30:54,19:40:25,19:59:48,20:35:56,20:47:19,20:53:06,1:26:18,4,9,19,36,11,5,1.625333158378886,4.992463138295564,5.711687606727055,4.113574304577271,1.732290682999486,1.290996847520907,7.0
1461,16:59:05,17:04:02,17:12:55,17:32:28,18:20:01,18:32:40,18:36:32,1:37:27,4,8,19,47,12,3,2.9925306236853273,5.221175696120122,5.801113711708804,4.344109233832803,2.7967541424726736,1.2330152351541845,6.0
1462,22:49:06,22:53:28,23:06:45,23:27:22,23:59:28,0:14:20,0:19:12,1:30:06,4,13,20,32,14,4,1.329128189077879,5.183083618751795,5.961746782388871,3.8473945892103525,2.2663178512027526,1.333336084683456,6.0
1463,15:56:47,16:02:44,16:08:37,16:20:59,17:14:42,17:25:30,17:30:06,1:33:19,5,5,12,53,10,4,1.4497021289471248,5.240960521924783,6.3838521205320875,3.9240319650395046,2.008662275470906,0.803537372359529,7.0
1464,20:43:23,20:48:26,20:58:15,21:18:48,22:04:11,22:11:06,22:15:06,1:31:43,5,9,20,45,6,4,2.036097778158939,4.5931579048770805,5.645154265369736,3.7392228258092794,1.9249546993850317,1.0526921763655335,7.0
1465,18:54:05,18:59:22,19:08:26,19:24:50,20:04:11,20:14:44,20:20:31,1:26:26,5,9,16,39,10,5,1.4544066070194979,5.045796822098325,6.27704295010183,3.9887689786659926,1.9250052082657927,0.9324776353772631,7.0
1466,8:13:27,8:16:26,8:28:15,8:39:21,9:23:40,9:33:27,9:38:51,1:25:24,2,11,11,44,9,5,2.0246632871633023,5.167136599148483,6.367845552191636,3.2902886780725615,1.5351797282899105,1.1709340401340944,7.0
1467,15:06:50,15:10:42,15:21:01,15:42:30,16:23:09,16:38:06,16:44:33,1:37:43,3,10,21,40,14,6,2.3912316763427626,5.801702353572468,5.569720661014654,4.204964382508956,2.117801028758522,1.411737728789339,6.0
1468,20:39:22,20:45:24,20:56:09,21:19:53,22:07:40,22:14:52,22:19:28,1:40:06,6,10,23,47,7,4,1.160458965600415,4.829976802933226,6.672026664775016,4.374206781399966,1.5104115868979018,1.9022065460908268,5.0
1469,2:26:17,2:29:59,2:38:41,2:59:40,3:45:33,3:55:49,3:58:59,1:32:42,3,8,20,45,10,3,2.4538512595937023,5.741067824631049,5.906891406715022,3.9606111016535404,2.2217038664279998,0.7735673386813233,6.0
1470,2:04:38,2:07:25,2:17:43,2:35:20,3:19:04,3:28:08,3:34:17,1:29:39,2,10,17,43,9,6,2.2761338722769953,4.981679272562859,5.273790806508385,4.008498903669253,2.4114249828882133,1.077970890991642,7.0
1471,23:19:47,23:25:59,23:37:50,23:51:11,0:46:49,0:53:09,0:58:29,1:38:42,6,11,13,55,6,5,1.6571722079859357,5.131481017345884,5.656339656549859,3.654895551044586,1.3290823506812717,0.7026046568147907,6.0
1472,6:27:21,6:31:39,6:43:50,7:02:19,7:48:13,8:01:04,8:06:29,1:39:08,4,12,18,45,12,5,2.0608762063970394,4.854451792347927,5.713646574514134,3.879763241641971,2.143503536212039,1.0462992726219054,6.0
1473,4:25:57,4:31:22,4:40:33,4:58:42,5:51:01,5:57:57,6:01:38,1:35:41,5,9,18,52,6,3,1.4239877603732771,5.7104084866176255,6.616130702954571,4.6029050110861025,1.5913485653282622,1.1998350281706347,5.0
1474,18:45:27,18:52:29,19:03:18,19:30:04,20:21:21,20:33:02,20:39:44,1:54:17,7,10,26,51,11,6,2.694467167575732,4.99797022431246,5.84427266348953,3.6988596390688864,1.8672396075378748,0.8744969756644168,5.0
1475,1:29:49,1:32:57,1:39:38,2:01:06,2:53:02,3:03:37,3:07:56,1:38:07,3,6,21,51,10,4,2.003640712068585,4.9428395280942565,5.990867525350219,4.421563463304181,2.1120950054096452,1.3752744428864512,5.0
1476,15:00:47,15:05:27,15:16:18,15:29:56,16:25:15,16:37:02,16:41:29,1:40:42,4,10,13,55,11,4,2.0976087103163232,4.359385226582216,6.611511211446879,4.390493384110531,2.4562231757357638,1.071278246562645,6.0
1477,10:02:07,10:06:48,10:18:40,10:40:07,11:23:11,11:34:15,11:39:30,1:37:23,4,11,21,43,11,5,2.1872823675345368,4.5629097062424835,6.894838701584579,4.255453582334586,2.4253864794292315,0.4759689175676707,5.0
1478,9:37:09,9:42:23,9:53:44,10:09:46,10:55:07,11:09:28,11:14:32,1:37:23,5,11,16,45,14,5,2.1091553563132104,4.722186536313902,5.78925731508693,4.254438066285016,1.7114828503003638,0.5423601826656994,6.0
1479,0:01:30,0:06:57,0:18:41,0:41:00,1:26:23,1:35:44,1:41:21,1:39:51,5,11,22,45,9,5,1.9136246234491692,5.273870709720669,6.409845761274769,4.637374601003545,1.8103745044190416,1.6519962136801456,5.0
1480,9:03:31,9:07:29,9:16:53,9:43:57,10:29:29,10:39:05,10:44:25,1:40:54,3,9,27,45,9,5,1.9436906688806714,5.686578599367909,5.719418316178347,4.412498173465692,1.3290551831018735,1.7916955758053903,5.0
1481,11:47:49,11:52:56,12:01:07,12:21:48,13:11:21,13:21:19,13:26:38,1:38:49,5,8,20,49,9,5,2.1093085079794784,5.1473051527309295,6.185234514700941,4.673408725205838,2.2403126346005893,0.9813908656441821,5.0
1482,17:37:37,17:45:00,17:58:10,18:16:01,18:54:48,19:03:05,19:09:27,1:31:50,7,13,17,38,8,6,1.8289553015139843,4.770356870610434,6.803128887022179,4.3700095010599895,1.4301002793348174,1.378020144677884,6.0
1483,23:46:38,23:52:27,0:02:44,0:18:39,0:59:55,1:17:14,1:21:23,1:34:45,5,10,15,41,17,4,2.202949605729351,5.6585476567424,5.922405196362053,4.031458476837086,1.8007334292335513,1.1006694749705355,6.0
1484,19:26:35,19:30:35,19:39:32,20:09:20,20:52:36,21:04:02,21:09:11,1:42:36,4,8,29,43,11,5,2.243593204376076,5.472374936660655,6.184351450679937,3.9999725412940466,1.7825420905208238,1.0193852855756056,5.0
1485,16:42:26,16:46:18,16:54:06,17:14:39,18:06:21,18:12:01,18:19:26,1:37:00,3,7,20,51,5,7,1.8281114957885087,4.792910860666894,6.117684506887218,4.294013380717896,2.0114953419774375,1.7521269493410174,6.0
1486,9:26:51,9:30:28,9:36:28,9:56:10,10:41:39,10:50:13,10:56:09,1:29:18,3,6,19,45,8,5,2.187451960380611,4.355993014042857,6.35201524359304,4.419051888030689,2.0996220901543468,0.33270010991299737,6.0
1487,22:10:46,22:15:21,22:25:34,22:47:03,23:32:23,23:41:54,23:46:30,1:35:44,4,10,21,45,9,4,2.1730074002509174,4.851245430186281,6.345397704882515,3.7326853702382348,2.104188814887941,0.7927721458308354,6.0
1488,22:55:01,23:00:20,23:10:02,23:27:02,0:17:08,0:25:36,0:31:30,1:36:29,5,9,17,50,8,5,1.8427986979865367,4.874688083287056,5.488596268759448,3.9267479505637977,2.2174513679620764,0.8319851652656245,6.0
1489,21:13:08,21:20:16,21:30:29,21:50:57,22:36:47,22:49:36,22:53:29,1:40:21,7,10,20,45,12,3,1.9952412125212373,4.899262170201024,5.573744630497675,3.8461180671049515,1.1007254725351356,1.2343530228397652,6.0
1490,7:48:52,7:54:56,8:06:49,8:20:50,9:07:31,9:17:23,9:22:26,1:33:34,6,11,14,46,9,5,1.8799770504744853,5.370820553373761,7.098799167216221,3.4218117715220546,1.6347124721046733,1.6421903915360674,6.0
1491,1:02:06,1:06:25,1:15:37,1:34:51,2:28:32,2:36:38,2:42:16,1:40:10,4,9,19,53,8,5,2.3041979458374087,5.438094553033176,5.218854580375786,3.4756165087169397,2.178999453381654,1.2489671153780681,6.0
1492,6:50:06,6:55:14,7:06:08,7:27:09,8:08:17,8:20:20,8:25:25,1:35:19,5,10,21,41,12,5,2.0193685570885282,4.343884813624852,6.2985562799081904,3.499173226101277,1.8264451924212552,2.0219114270081917,6.0
1493,3:53:53,3:59:39,4:09:17,4:32:50,5:18:57,5:29:40,5:33:42,1:39:49,5,9,23,46,10,4,1.928470937929017,4.428717686838539,6.239667710199615,4.058633064222361,2.906982484497309,0.20073411856265244,6.0
1494,3:57:56,4:02:32,4:09:25,4:28:44,5:25:52,5:38:16,5:42:42,1:44:46,4,6,19,57,12,4,1.603475771429646,5.235310438079348,6.209635240007433,4.222127231061858,1.7475903164041402,0.876433825818759,5.0
1495,13:48:38,13:53:23,14:02:33,14:25:52,15:15:05,15:25:08,15:28:06,1:39:28,4,9,23,49,10,2,2.132637147109863,4.863379323055854,6.094474632639252,4.487455331107807,1.4990288523472364,0.5251277261837769,5.0
1496,2:16:53,2:20:48,2:28:45,2:47:05,3:34:48,3:45:15,3:49:52,1:32:59,3,7,18,47,10,4,1.6379633760030816,4.726098882848593,6.210413030695207,3.5621865249248885,2.2834632407539326,0.5514544352819197,7.0
1497,6:12:40,6:16:41,6:22:42,6:45:49,7:30:20,7:40:55,7:47:13,1:34:33,4,6,23,44,10,6,2.8205984271086795,5.085925276695217,5.922706287319897,5.074138417846687,1.9717680949668202,0.9593781478928363,5.0
1498,7:18:00,7:25:05,7:34:48,7:57:45,8:37:22,8:47:58,8:53:33,1:35:33,7,9,22,39,10,5,1.4834021382336542,4.702409666646555,5.575049224554224,4.7150584089327445,2.710746864782684,0.7309346504291054,6.0
1499,21:57:23,22:02:18,22:14:18,22:33:02,23:23:13,23:33:37,23:38:28,1:41:05,4,12,18,50,10,4,2.060918978504575,4.9270869645545226,5.880616528723797,4.675546418212232,2.765489027297358,1.3722328876315921,5.0
1500,17:18:57,17:23:51,17:35:27,17:54:15,18:37:18,18:47:02,18:51:50,1:32:53,4,11,18,43,9,4,1.7562258931281938,5.0261837554861675,6.021678795784796,4.599141826848072,1.2999282576287055,1.2457292648638456,6.0
1501,7:49:27,7:53:37,7:59:22,8:19:50,9:09:38,9:20:19,9:23:57,1:34:30,4,5,20,49,10,3,2.5004324268082603,4.862005465171939,5.803324976342177,4.608697660319558,3.4488534933324124,1.6789505799044044,5.0
1502,7:41:26,7:45:13,7:50:07,8:06:59,8:59:21,9:12:17,9:16:36,1:35:10,3,4,16,52,12,4,1.865624424841824,5.110948620630303,6.647854787875442,3.7900757913014083,2.5665214496384348,0.12659447936651036,6.0
1503,4:30:45,4:36:43,4:47:32,5:12:45,6:01:55,6:09:33,6:15:35,1:44:50,5,10,25,49,7,6,2.9228748962459354,5.128383060733272,5.668892111873334,4.0328901225066005,2.015309686252832,1.2852796397701147,5.0
1504,3:59:33,4:05:10,4:17:07,4:33:20,5:21:13,5:31:18,5:36:44,1:37:11,5,11,16,47,10,5,1.7616829955522662,4.933370172987886,5.945077542532868,3.704855977934463,2.1941293566949858,0.7428744448675717,6.0
1505,4:43:15,4:48:08,4:58:26,5:19:56,5:59:19,6:09:24,6:16:28,1:33:13,4,10,21,39,10,7,2.0830309918131467,5.474477949269058,5.385375670250561,3.856320930491994,1.7112176888170814,0.819037134102844,6.0
1506,3:51:47,3:56:31,4:07:31,4:26:07,5:14:33,5:25:51,5:31:59,1:40:12,4,11,18,48,11,6,1.9669005572841018,5.723102081203306,5.991156292194873,4.484432661386656,1.8282685444830062,0.3306605546744583,5.0
1507,13:25:06,13:29:28,13:39:02,14:02:42,14:50:57,15:02:03,15:08:05,1:42:59,4,9,23,48,11,6,2.1625595267343587,3.809877718707795,5.8684575416501605,3.9399597722024384,1.8764397230568244,1.4684189176428883,6.0
1508,2:02:22,2:06:53,2:17:02,2:40:00,3:26:22,3:35:39,3:41:25,1:39:03,4,10,22,46,9,5,2.437578371532471,4.554484351636532,5.604705604575084,3.8823769990611523,1.9472791794234268,1.4327807216597954,6.0
1509,11:27:07,11:34:03,11:44:41,12:10:45,13:01:33,13:15:09,13:22:00,1:54:53,6,10,26,50,13,6,2.0950624063947396,5.82131616590073,6.162064000610852,4.482230668189154,1.7711579299912168,1.2743381629361017,4.0
1510,6:15:22,6:20:32,6:30:40,6:55:45,7:43:00,7:55:01,8:00:35,1:45:13,5,10,25,47,12,5,1.9774142425309131,5.701446704551789,6.526422004708669,3.66272892167257,2.125178622112662,0.5382278339922175,5.0
1511,14:05:13,14:10:36,14:20:16,14:33:58,15:15:13,15:27:16,15:30:58,1:25:45,5,9,13,41,12,3,2.2038476740570814,4.612816678093503,5.767166269830907,4.281108778109083,2.4667955722728356,0.9542911431453833,7.0
1512,7:53:12,7:58:17,8:07:43,8:29:17,9:17:17,9:27:34,9:33:56,1:40:44,5,9,21,48,10,6,1.5375047124489427,5.2680096069823215,5.864386763538258,4.0605260068775415,2.3048586850374,-0.34402433107465247,6.0
1513,20:58:23,21:01:46,21:11:43,21:27:46,22:07:00,22:14:31,22:19:33,1:21:10,3,9,16,39,7,5,2.0737718625872015,5.489820889288117,5.949253553438759,3.863468352583576,1.9849937661415065,1.103882630157441,7.0
1514,22:37:34,22:41:22,22:48:58,22:59:17,23:47:35,23:59:14,0:02:37,1:25:03,3,7,10,48,11,3,1.9460951140064235,4.5623995037706235,6.876319905528092,3.7822479958759385,2.2133239017333426,1.0573998532937363,7.0
1515,4:15:56,4:20:24,4:27:59,4:44:49,5:17:59,5:29:10,5:32:36,1:16:40,4,7,16,33,11,3,1.8047419969285619,4.727648392672868,6.078281247547152,3.648806840356124,2.3274957038462505,0.7578010721291971,7.0
1516,0:19:57,0:24:59,0:33:48,0:48:23,1:36:25,1:45:39,1:51:36,1:31:39,5,8,14,48,9,5,1.493558863233126,5.0951398535641985,6.022653208771387,3.8705306539026894,1.7182265546769586,0.1341039979163252,7.0
1517,11:04:42,11:08:35,11:18:19,11:33:17,12:20:02,12:32:57,12:38:19,1:33:37,3,9,14,46,12,5,1.6670573093485888,5.204919516165491,6.385035971913224,4.578165437708255,2.378225741058778,0.8081731828621947,6.0
1518,0:02:23,0:07:06,0:16:04,0:34:20,1:19:44,1:29:51,1:34:48,1:32:25,4,8,18,45,10,4,1.6209826078884153,4.966333957043683,6.476135922825435,4.6612457687017415,1.4394536894123302,0.6601440379125403,6.0
1519,16:04:44,16:09:23,16:18:20,16:41:03,17:14:18,17:21:29,17:27:23,1:22:39,4,8,22,33,7,5,1.5647177534509007,4.860583486403264,6.085604362122028,4.3645400299759105,2.135679720340194,0.9093663889070811,7.0
1520,21:24:28,21:30:24,21:39:34,21:57:55,22:40:06,22:49:25,22:54:29,1:30:01,5,9,18,42,9,5,1.5926741495853507,4.648115872079384,6.02669342785445,3.8515624235251873,2.349876887694717,0.899103826163765,7.0
1521,2:06:46,2:11:16,2:23:27,2:41:16,3:42:32,3:53:44,3:59:59,1:53:13,4,12,17,61,11,6,2.0186505048343655,5.061764627200393,6.174208957269469,3.572526523844703,2.0114865948130065,1.0092015958881486,5.0
1522,5:52:35,5:56:54,6:07:18,6:30:18,7:09:34,7:20:33,7:26:18,1:33:43,4,10,23,39,10,5,2.170705676422532,5.078417170533833,6.672378781180228,4.031353262355301,1.5330447205939468,0.7114335818959001,6.0
1523,20:57:36,21:02:59,21:13:37,21:32:42,22:22:51,22:33:28,22:38:58,1:41:22,5,10,19,50,10,5,1.3445899933815715,4.906125616754256,6.136538887074698,3.3192230801047975,1.6336922027427807,1.0199157444192917,6.0
1524,16:41:08,16:45:35,16:55:07,17:12:31,17:48:49,17:59:36,18:06:57,1:25:49,4,9,17,36,10,7,2.448122183850171,4.422119148882544,6.334177668737915,3.670697766991774,1.7887400835244212,1.0240179248755794,7.0
1525,2:02:47,2:06:55,2:12:34,2:35:22,3:13:09,3:22:50,3:27:02,1:24:15,4,5,22,37,9,4,2.2205707251404196,4.748557211016321,6.590984688442223,3.951101569645053,1.4421322470751237,0.7764192836101398,7.0
1526,14:40:03,14:46:37,14:57:53,15:23:39,16:11:20,16:19:29,16:23:57,1:43:54,6,11,25,47,8,4,1.5847453671768628,5.710308484653658,6.421698821431742,3.642204441001344,2.6311667319362795,1.2863890238377718,5.0
1527,16:34:42,16:40:30,16:50:47,17:08:29,17:50:19,18:00:38,18:04:40,1:29:58,5,10,17,41,10,4,1.3297374794772485,5.339355322297649,6.508166238090649,3.308868386296697,1.8782954947017445,1.8647206432731585,7.0
1528,17:30:56,17:36:00,17:45:19,18:00:24,18:30:09,18:39:47,18:44:32,1:13:36,5,9,15,29,9,4,2.3138941046571997,5.065578376722791,5.790904502294261,3.9216535493409146,2.533800163323407,1.225618854505187,8.0
1529,8:19:23,8:24:06,8:31:12,8:53:41,9:36:41,9:52:18,9:55:36,1:36:13,4,7,22,43,15,3,2.5375135475777775,4.87361772194067,6.407072057176977,4.110752655327843,1.6612777384343747,0.8105089724358792,6.0
1530,8:05:12,8:10:33,8:23:06,8:41:07,9:30:28,9:40:33,9:46:47,1:41:35,5,12,18,49,10,6,1.854593786506687,5.219957499733897,6.53225755877186,3.686937681327112,2.391067417904134,0.6908585680904085,6.0
1531,21:11:52,21:17:04,21:25:08,21:50:41,22:39:00,22:52:34,22:57:12,1:45:20,5,8,25,48,13,4,1.6443714489812944,4.949216326878666,6.06140645847307,3.2951394153245976,2.0633541229170564,0.22308757955935654,6.0
1532,5:38:33,5:44:47,5:51:50,6:14:36,6:56:39,7:04:25,7:08:41,1:30:08,6,7,22,42,7,4,1.3197314809452947,5.145501703862491,6.519869737258257,3.607580829520848,2.507503446798517,1.07550925568973,6.0
1533,13:34:11,13:39:30,13:50:29,14:16:42,15:00:25,15:14:21,15:21:18,1:47:07,5,10,26,43,13,6,1.858086626910639,5.739843372670034,6.1931832363638,3.960792163996154,2.7187473406585445,1.109186539263323,5.0
1534,7:32:22,7:37:44,7:46:56,8:12:05,8:53:42,9:06:54,9:10:13,1:37:51,5,9,25,41,13,3,1.8501967773046712,5.215847103518526,6.140231711917798,4.314751570180781,1.7584023094263168,0.3867741823419655,6.0
1535,11:18:56,11:23:18,11:32:20,11:48:40,12:43:23,12:54:48,13:00:11,1:41:15,4,9,16,54,11,5,2.150200679945456,5.249024538716941,6.841364073797877,4.197446175331892,2.181047337315845,0.7707365476090124,5.0
1536,13:56:24,14:00:50,14:08:21,14:30:55,15:23:01,15:33:12,15:38:54,1:42:30,4,7,22,52,10,5,1.5354277780439607,4.142652636415592,6.16458670630127,4.409177722471528,2.3954819687992903,0.8405512632732361,5.0
1537,22:19:50,22:23:14,22:33:25,22:58:21,23:36:13,23:45:11,23:51:13,1:31:23,3,10,24,37,8,6,1.9033234797090546,4.533905081513343,5.9975860662168134,3.077561396702266,1.9222053043195046,1.130269398246635,7.0
1538,3:35:46,3:38:23,3:48:10,4:09:53,4:53:33,5:02:34,5:05:58,1:30:12,2,9,21,43,9,3,1.560820236597103,5.5099903924533145,6.244690077241839,4.4588542039144565,1.9351776414417161,1.629862048897234,6.0
1539,10:52:10,10:56:55,11:05:47,11:25:32,12:06:16,12:16:09,12:20:05,1:27:55,4,8,19,40,9,3,1.7003486452643513,5.427154023777885,5.708863553870463,4.102629087973161,1.8582608181896665,0.4874662039825638,7.0
1540,17:30:34,17:35:32,17:47:10,18:08:54,18:57:24,19:05:16,19:11:30,1:40:56,4,11,21,48,7,6,2.1547899480045425,5.22614747033923,5.717691427318686,4.568967118807635,2.1654938963615304,0.964400365052828,5.0
1541,21:52:12,21:57:25,22:08:33,22:27:03,23:08:23,23:16:26,23:19:35,1:27:23,5,11,18,41,8,3,2.6130540258970107,5.092889304940141,5.60009507902225,3.701121353218992,1.4481985061048905,0.6233701281672227,7.0
1542,8:20:03,8:25:08,8:36:41,9:02:01,9:42:55,9:57:36,10:02:15,1:42:12,5,11,25,40,14,4,1.978428234852281,4.763009057990782,5.6893233674562245,3.923917251807812,1.855965691814597,0.46489012852976386,6.0
1543,8:58:20,9:02:56,9:16:43,9:35:32,10:17:35,10:28:24,10:32:43,1:34:23,4,13,18,42,10,4,1.6256254382132589,4.903524218362041,5.9493074016759335,4.365031790241475,1.7715232415780773,0.8529916880212897,6.0
1544,11:26:49,11:31:33,11:43:30,11:59:55,12:45:41,12:55:02,12:58:43,1:31:54,4,11,16,45,9,3,1.9638280380660167,4.597531142708881,5.077191334978674,3.5032651720065315,1.6429588951211547,0.9402815351033089,7.0
1545,9:15:12,9:21:35,9:34:18,9:54:29,10:37:34,10:47:28,10:53:09,1:37:57,6,12,20,43,9,5,1.8642113433751382,4.511054075952289,5.697438798337801,3.8368804464010267,2.0805433435606675,1.2386586835413926,6.0
1546,12:42:55,12:47:16,12:57:23,13:25:15,14:10:18,14:22:05,14:25:27,1:42:32,4,10,27,45,11,3,1.8418378696614985,5.406813823054669,7.011868192647519,3.834474933893188,2.334422946897635,1.3089283342929192,5.0
1547,21:17:07,21:22:43,21:31:19,21:52:05,22:26:57,22:36:20,22:40:40,1:23:33,5,8,20,34,9,4,1.5666506908860938,4.600357654862929,6.171089476950914,4.195692622764386,1.9931585028373955,1.1794407409145993,7.0
1548,5:06:42,5:12:47,5:22:11,5:43:58,6:25:51,6:36:03,6:39:45,1:33:03,6,9,21,41,10,3,2.1101836388197475,5.4695098006821725,6.244788889351689,3.1840562404556962,1.4074777626421082,0.901514276756243,7.0
1549,18:44:35,18:49:35,18:57:04,19:19:40,20:09:32,20:21:35,20:25:46,1:41:11,5,7,22,49,12,4,1.304244617846864,4.853671351834077,6.189688414253382,3.9132551442894803,2.4390152021484566,0.3013075970418897,6.0
1550,5:51:10,5:57:01,6:09:32,6:30:20,7:15:44,7:24:30,7:28:55,1:37:45,5,12,20,45,8,4,2.345511156335968,5.081470080925215,6.035142595172749,3.9677843306524925,1.164848034972227,0.9701852202588132,6.0
1551,21:24:28,21:28:44,21:40:04,22:04:17,22:50:58,23:00:29,23:06:14,1:41:46,4,11,24,46,9,5,2.1029008501378206,5.111189483689183,6.571375711088546,4.332095423472371,1.586659529202557,0.4465214613208107,5.0
1552,18:19:21,18:24:04,18:34:59,19:00:15,19:46:59,19:58:49,20:03:25,1:44:04,4,10,25,46,11,4,1.8268626139215476,5.251578796599679,6.500361355924987,4.251385093097741,2.364021290355935,1.9208952061085642,5.0
1553,3:40:24,3:44:27,3:55:04,4:17:57,5:13:33,5:25:42,5:31:16,1:50:52,4,10,22,55,12,5,2.2361195541571117,4.183665059962882,6.516223179241814,4.083824816558529,1.7123476376719904,1.142036137040343,5.0
1554,15:23:36,15:29:03,15:36:18,16:00:36,16:47:34,16:57:25,17:03:21,1:39:45,5,7,24,46,9,5,2.5158452987624518,4.3438325015210575,6.217136973307943,3.9584866855924106,2.6289990688836076,1.0301762308296938,6.0
1555,20:00:07,20:05:57,20:17:27,20:41:52,21:27:34,21:36:16,21:42:06,1:41:59,5,11,24,45,8,5,2.4930807548250566,4.95698766002356,5.775754839622778,3.5345211666217393,2.7087995888667824,1.1351948574418356,6.0
1556,4:37:43,4:42:33,4:55:21,5:14:10,5:58:48,6:05:37,6:10:27,1:32:44,4,12,18,44,6,4,1.6436503606458002,5.119516192390968,6.130883701062603,4.462671207878274,1.4359048142397817,2.108706570211586,6.0
1557,17:16:41,17:21:11,17:27:16,17:52:51,18:38:15,18:48:06,18:53:12,1:36:31,4,6,25,45,9,5,1.8388404174200006,4.482129588882166,5.782666511115243,3.8533025007761768,1.9869018597245702,1.307167543930097,6.0
1558,1:31:04,1:34:49,1:43:04,2:04:43,2:49:15,3:00:09,3:04:30,1:33:26,3,8,21,44,10,4,2.1331575443239266,5.45116107053863,6.798486025162534,4.22141442589312,1.7074394193484863,1.913863115055641,6.0
